"Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Emporia State University","","Missouri Southern State",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Southern Nazarene","","Ouachita Baptist",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Oklahoma Baptist","","Arkansas-Monticello",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","East Central (OK)","","Arkansas Tech",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","UNC Pembroke","","Shorter",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Cornell College (IA)","","Ripon",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Montana State","","Idaho State",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Alabama A&M","","Mississippi Valley State",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Alcorn State","","Lincoln (CA)",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","South Dakota State","","Northern Iowa",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Eastern Illinois","","Gardner-Webb",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","UT Martin","","Western Illinois",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Bethune-Cookman","","Southern",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Brevard College","","Southern Virginia",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","College Of New Jersey","","William Paterson",""
"2025","7","regular","2025-10-11T19:00:00.000Z","false","Lane College","","Miles College",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Western Michigan","","Ball State",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","East Tennessee State","","VMI",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","North Dakota State","","Southern Illinois",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Southern Arkansas","","Southwestern Oklahoma State",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Hartwick","","St John Fisher University",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Jackson State","","Alabama State",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Howard Payne","","East Texas Baptist University",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","UNLV","","Air Force",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Notre Dame","","NC State",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Texas","","Oklahoma",""
"2025","7","regular","2025-10-11T19:30:00.000Z","false","Oregon State","","Wake Forest",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","La Verne","","California Lutheran University",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Oberlin","","Kenyon",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Willamette","","Lewis & Clark College",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Linfield College","","Pacific (OR)",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","North Alabama","","Central Arkansas",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Puget Sound","","Pacific Lutheran",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","North Dakota","","Youngstown State",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Southeast Missouri State","","Tennessee State",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Charleston Southern","","Tennessee Tech",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Claremont-Mudd-Scripps College","","Redlands",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Missouri S&T","","Indianapolis",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","William Jewell","","Quincy",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","CSU Pueblo","","Fort Lewis",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Montana","","Cal Poly",""
"2025","7","regular","2025-10-11T20:00:00.000Z","false","Whitworth","","NEWBERG",""
"2025","7","regular","2025-10-11T20:30:00.000Z","false","Case Western Reserve","","Allegheny",""
"2025","7","regular","2025-10-11T21:00:00.000Z","false","Idaho","","Northern Colorado",""
"2025","7","regular","2025-10-11T21:00:00.000Z","false","San Diego","","Drake",""
"2025","7","regular","2025-10-11T21:00:00.000Z","false","West Florida","","Chowan",""
"2025","7","regular","2025-10-11T21:00:00.000Z","false","Eastern New Mexico","","Western Oregon",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Eureka College","","Benedictine University",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Allen","","Savannah St",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Southwest Minnesota State","","Sioux Falls",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Lock Haven University","","Kutztown University",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Berry College","","Trinity University TX",""
"2025","7","regular","2025-10-11T22:00:00.000Z","false","Eastern Kentucky","","Austin Peay",""
"2025","7","regular","2025-10-11T22:05:00.000Z","false","East Stroudsburg University","","Bloomsburg",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","UT Permian Basin","","Central Washington",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Bethany (WV)","","Saint Vincent",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Wooster","","Denison University",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Wisconsin-Lutheran","","St. Norbert",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","North Central College","","Millikin",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Elmhurst","","Augustana (IL)",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Wyoming","","San José State",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Tufts","","Bates",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Northern Michigan","","Grand Valley State University",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Northern State","","Minnesota Duluth",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Murray State","","Illinois State",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Houston Christian","","Northwestern State",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","CENTENARY","","Texas Lutheran",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","East Texas A&M","","Lamar",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","UC Davis","","Northern Arizona",""
"2025","7","regular","2025-10-11T23:00:00.000Z","false","Grambling","","Texas Southern",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Utah Tech","","Tarleton State",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Weber State","","Sacramento State",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Sul Ross State","","Midwestern State",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Fort Hays State","","Central Oklahoma",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Colorado Mesa","","Adams State",""
"2025","7","regular","2025-10-12T00:00:00.000Z","false","Texas A&M-Kingsville","","Angelo State",""
"2025","7","regular","2025-10-12T02:00:00.000Z","false","Pomona Pitzer","","Chapman",""
"2025","7","regular","2025-10-12T02:30:00.000Z","false","Nevada","","San Diego State",""
"2025","7","regular","2025-10-12T03:59:00.000Z","false","Hawai'i","","Utah State",""
"2025","8","regular","2025-10-14T23:00:00.000Z","false","Liberty","","New Mexico State",""
"2025","8","regular","2025-10-14T23:30:00.000Z","false","South Alabama","","Arkansas State",""
"2025","8","regular","2025-10-15T00:00:00.000Z","false","Western Kentucky","","Florida International",""
"2025","8","regular","2025-10-15T23:00:00.000Z","false","Jacksonville State","","Delaware",""
"2025","8","regular","2025-10-15T23:00:00.000Z","false","Sam Houston","","UTEP",""
"2025","8","regular","2025-10-16T23:00:00.000Z","false","Southern Nazarene","","Southwestern Oklahoma State",""
"2025","8","regular","2025-10-16T23:00:00.000Z","false","Olivet College","","Trine University",""
"2025","8","regular","2025-10-16T23:30:00.000Z","false","East Carolina","","Tulsa",""
"2025","8","regular","2025-10-17T22:00:00.000Z","false","Maine Maritime","","Biddeford",""
"2025","8","regular","2025-10-17T23:00:00.000Z","false","Miami","","Louisville",""
"2025","8","regular","2025-10-18T00:00:00.000Z","false","Wisconsin-Whitewater","","Wisconsin-Stout",""
"2025","8","regular","2025-10-18T00:00:00.000Z","false","Minnesota","","Nebraska",""
"2025","8","regular","2025-10-18T01:00:00.000Z","false","Utah State","","San José State",""
"2025","8","regular","2025-10-18T02:30:00.000Z","false","California","","North Carolina",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Wagner","","Central Connecticut",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","UCF","","West Virginia",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Mercyhurst","","Duquesne",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Arkansas","","Texas A&M",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Boston College","","UConn",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Houston","","Arizona",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Marshall","","Texas State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Kentucky","","Texas",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","South Carolina","","Oklahoma",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Georgia","","Ole Miss",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Indiana","","Michigan State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Michigan","","Washington",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Florida","","Mississippi State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Auburn","","Missouri",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Alabama","","Tennessee",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Northwestern","","Purdue",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","St. Anselm","","American International",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","South Dakota Mines","","Western Colorado",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Kentucky State","","Franklin Pierce",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Glenville State","","Concord University",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Missouri Southern State","","Nebraska-Kearney",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Angelo State","","Midwestern State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","UL Monroe","","Troy",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","BYU","","Utah",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Arizona State","","Texas Tech",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","TCU","","Baylor",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","James Madison","","Old Dominion",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","North Texas","","UTSA",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Clemson","","SMU",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Ohio","","Northern Illinois",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Toledo","","Kent State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Massachusetts","","Buffalo",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Long Island University","","Robert Morris",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Southern","","Prairie View A&M",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Boise State","","UNLV",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","St. Thomas (MN)","","Valparaiso",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Georgia Southern","","Georgia State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Louisiana","","Southern Miss",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Charlotte","","Temple",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","App State","","Coastal Carolina",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Rutgers","","Oregon",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","West Alabama","","West Florida",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Syracuse","","Pittsburgh",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","UCLA","","Maryland",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Duke","","Georgia Tech",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Bowling Green","","Central Michigan",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Texas Lutheran","","Hendrix College",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Vanderbilt","","LSU",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Iowa","","Penn State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Miami (OH)","","Eastern Michigan",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Wisconsin","","Ohio State",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","UAB","","Memphis",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","South Florida","","Florida Atlantic",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","New Mexico","","Nevada",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Tulane","","Army",""
"2025","8","regular","2025-10-18T04:00:00.000Z","false","Oklahoma State","","Cincinnati",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Salve Regina","","Merchant Marine Academy",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Wofford","","Furman",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Brown","","Princeton",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Eastern University","","Albright",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Edinboro University","","Fairmont State",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","West Virginia State","","Wheeling",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Thomas More College","","Tiffin",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Michigan Tech","","Ferris State",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Harvard","","Merrimack",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Plymouth State","","Anna Maria College",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Brockport","","Alfred State",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Findlay","","Kentucky Wesleyan",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Yale","","Stonehill",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Ohio Dominican","","Ashland",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Post University","","Assumption",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Dayton","","Butler",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","FDU-Florham","","Delaware Valley",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Montclair State","","Salisbury",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Framingham State","","Westfield State",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Coast Guard","","MIT",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Belhaven","","Greensboro College",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Castleton","","College Of New Jersey",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Mass Maritime","","Fitchburg State",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Husson","","New England College",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Curry College","","Nichols College",""
"2025","8","regular","2025-10-18T16:00:00.000Z","false","Catholic","","Moravian",""
"2025","8","regular","2025-10-18T17:00:00.000Z","false","Bethany (WV)","","Hiram College",""
